id_mutation;nature_mutation;date_mutation
9451;Vente;2020-05-29
9452;Vente;2020-06-04
9453;Vente;2020-06-12
9454;Vente;2020-06-23
9455;Vente;2020-06-09
9456;Vente;2020-06-29
9457;Vente;2020-06-18
9458;Vente;2020-06-16
9459;Vente;2020-06-18
9460;Vente;2020-06-23
9461;Vente;2020-06-22
9462;Vente;2020-06-12
9463;Vente;2020-06-18
9464;Vente;2020-06-15
9465;Vente;2020-06-05
9466;Vente;2020-06-08
9467;Vente;2020-06-12
9468;Vente;2020-06-09
9469;Vente;2020-06-24
9470;Vente;2020-06-30
9471;Vente;2020-01-10
9472;Vente;2020-01-15
9473;Vente;2020-01-14
9474;Vente;2020-01-09
9475;Vente;2020-02-05
9476;Vente;2020-01-24
9477;Vente;2020-02-14
9478;Vente;2020-02-07
9479;Vente;2020-01-30
9480;Vente;2020-02-05
9481;Vente;2020-02-12
9482;Vente;2020-02-07
9483;Vente;2020-02-12
9484;Vente;2020-02-14
9485;Vente;2020-01-31
9486;Vente;2020-03-06
9487;Vente;2020-03-02
9488;Vente;2020-03-09
9489;Vente;2020-03-04
9490;Vente;2020-02-27
9491;Vente;2020-03-09
9492;Vente;2020-02-25
9493;Vente;2020-03-10
9494;Vente;2020-03-20
9495;Vente;2020-03-20
9496;Vente;2020-04-08
9497;Vente;2020-03-31
9498;Vente;2020-04-10
9499;Vente;2020-04-10
9500;Vente;2020-04-10
9501;Vente;2020-04-24
9502;Vente;2020-03-10
9503;Vente;2020-05-07
9504;Vente;2020-05-19
9505;Vente;2020-06-02
9506;Vente;2020-05-30
9507;Vente;2020-05-07
9508;Vente;2020-05-26
9509;Vente;2020-05-18
9510;Vente;2020-05-27
9511;Vente;2020-06-11
9512;Vente;2020-06-09
9513;Vente;2020-05-27
9514;Vente;2020-06-05
9515;Vente;2020-05-22
9516;Vente;2020-06-15
9517;Vente;2020-05-26
9518;Vente;2020-06-12
9519;Vente;2020-05-25
9520;Vente;2020-05-29
9521;Vente;2020-06-16
9522;Vente;2020-06-19
9523;Vente;2020-06-25
9524;Vente;2020-06-25
9525;Vente;2020-06-24
9526;Vente;2020-06-24
9527;Vente;2020-06-29
9528;Vente;2020-06-29
9529;Vente;2020-06-25
9530;Vente;2020-06-26
9531;Vente;2020-06-30
9532;Vente;2020-01-10
9533;Vente;2020-01-07
9534;Vente;2020-01-09
9535;Vente;2020-01-10
9536;Vente;2020-01-22
9537;Vente;2020-01-17
9538;Vente;2020-01-17
9539;Vente;2020-01-13
9540;Vente;2020-01-10
9541;Vente;2020-02-04
9542;Vente;2020-01-27
9543;Vente;2020-01-07
9544;Vente;2020-01-31
9545;Vente;2020-01-31
9546;Vente;2020-01-21
9547;Vente;2020-01-13
9548;Vente;2020-01-30
9549;Vente;2020-02-07
9550;Vente;2020-01-27
9551;Vente;2020-02-14
9552;Vente;2020-01-31
9553;Vente;2020-02-10
9554;Vente;2020-01-31
9555;Vente;2020-02-06
9556;Vente;2020-02-06
9557;Vente;2020-02-17
9558;Vente;2020-02-05
9559;Vente;2020-02-05
9560;Vente;2020-02-24
9561;Vente;2020-02-07
9562;Vente;2020-02-05
9563;Vente;2020-02-28
9564;Vente;2020-03-02
9565;Vente;2020-02-18
9566;Vente;2020-03-06
9567;Vente;2020-02-24
9568;Vente;2020-03-12
9569;Vente;2020-03-10
9570;Vente;2020-02-21
9571;Vente;2020-03-11
9572;Vente;2020-02-17
9573;Vente;2020-03-13
9574;Vente;2020-03-20
9575;Vente;2020-03-19
9576;Vente;2020-04-01
9577;Vente;2020-03-31
9578;Vente;2020-02-28
9579;Vente;2020-04-02
9580;Vente;2020-03-12
9581;Vente;2020-03-18
9582;Vente;2020-03-16
9583;Vente;2020-03-19
9584;Vente;2020-03-31
9585;Vente;2020-04-21
9586;Vente;2020-04-22
9587;Vente;2020-03-19
9588;Vente;2020-03-16
9589;Vente;2020-04-21
9590;Vente;2020-04-30
9591;Vente;2020-05-06
9592;Vente;2020-04-22
9593;Vente;2020-04-30
9594;Vente;2020-05-12
9595;Vente;2020-05-12
9596;Vente;2020-05-04
9597;Vente;2020-04-22
9598;Vente;2020-05-15
9599;Vente;2020-05-13
9600;Vente;2020-05-13
9601;Vente;2020-05-20
9602;Vente;2020-04-29
9603;Vente;2020-05-14
9604;Vente;2020-05-15
9605;Vente;2020-05-20
9606;Vente;2020-05-13
9607;Vente;2020-05-18
9608;Vente;2020-05-20
9609;Vente;2020-05-20
9610;Vente;2020-05-15
9611;Vente;2020-05-07
9612;Vente;2020-05-14
9613;Vente;2020-05-25
9614;Vente;2020-05-20
9615;Vente;2020-05-29
9616;Vente;2020-05-22
9617;Vente;2020-05-26
9618;Vente;2020-05-26
9619;Vente;2020-05-27
9620;Vente;2020-05-12
9621;Vente;2020-05-25
9622;Vente;2020-05-28
9623;Vente;2020-05-26
9624;Vente;2020-06-04
9625;Vente;2020-05-20
9626;Vente;2020-06-08
9627;Vente;2020-05-26
9628;Vente;2020-05-20
9629;Vente;2020-05-27
9630;Vente;2020-05-25
9631;Vente;2020-06-05
9632;Vente;2020-06-05
9633;Vente;2020-06-09
9634;Vente;2020-05-20
9635;Vente;2020-05-29
9636;Vente;2020-06-16
9637;Vente;2020-06-10
9638;Vente;2020-06-05
9639;Vente;2020-06-02
9640;Vente;2020-06-18
9641;Vente;2020-06-10
9642;Vente;2020-05-28
9643;Vente;2020-06-10
9644;Vente;2020-06-11
9645;Vente;2020-06-02
9646;Vente;2020-05-30
9647;Vente;2020-06-03
9648;Vente;2020-06-10
9649;Vente;2020-06-19
9650;Vente;2020-06-04
9651;Vente;2020-06-02
9652;Vente;2020-06-05
9653;Vente;2020-06-12
9654;Vente;2020-06-25
9655;Vente;2020-06-17
9656;Vente;2020-06-19
9657;Vente;2020-06-24
9658;Vente;2020-06-29
9659;Vente;2020-06-30
9660;Vente;2020-06-24
9661;Vente;2020-06-26
9662;Vente;2020-06-26
9663;Vente;2020-06-26
9664;Vente;2020-06-30
9665;Vente;2020-06-30
9666;Vente;2020-01-10
9667;Vente;2020-01-10
9668;Vente;2020-01-13
9669;Vente;2020-01-15
9670;Vente;2020-01-22
9671;Vente;2020-01-24
9672;Vente;2020-01-21
9673;Vente;2020-01-24
9674;Vente;2020-01-30
9675;Vente;2020-01-20
9676;Vente;2020-01-14
9677;Vente;2020-01-20
9678;Vente;2020-01-29
9679;Vente;2020-01-31
9680;Vente;2020-01-14
9681;Vente;2020-01-28
9682;Vente;2020-01-28
9683;Vente;2020-01-30
9684;Vente;2020-02-07
9685;Vente;2020-02-04
9686;Vente;2020-02-14
9687;Vente;2020-02-03
9688;Vente;2020-02-06
9689;Vente;2020-02-06
9690;Vente;2020-02-14
9691;Vente;2020-01-27
9692;Vente;2020-02-17
9693;Vente;2020-02-12
9694;Vente;2020-02-14
9695;Vente;2020-02-11
9696;Vente;2020-02-07
9697;Vente;2020-02-14
9698;Vente;2020-02-14
9699;Vente;2020-02-20
9700;Vente;2020-02-28
9701;Vente;2020-02-14
9702;Vente;2020-02-28
9703;Vente;2020-02-26
9704;Vente;2020-02-24
9705;Vente;2020-02-18
9706;Vente;2020-02-12
9707;Vente;2020-03-02
9708;Vente;2020-02-24
9709;Vente;2020-02-28
9710;Vente;2020-02-10
9711;Vente;2020-03-02
9712;Vente;2020-02-28
9713;Vente;2020-02-21
9714;Vente;2020-02-21
9715;Vente;2020-02-21
9716;Vente;2020-02-19
9717;Vente;2020-03-11
9718;Vente;2020-03-06
9719;Vente;2020-03-06
9720;Vente;2020-02-21
9721;Vente;2020-03-06
9722;Vente;2020-03-02
9723;Vente;2020-03-02
9724;Vente;2020-02-21
9725;Vente;2020-03-19
9726;Vente;2020-03-02
9727;Vente;2020-03-16
9728;Vente;2020-03-12
9729;Vente;2020-03-11
9730;Vente;2020-04-10
9731;Vente;2020-03-10
9732;Vente;2020-03-19
9733;Vente;2020-04-08
9734;Vente;2020-03-25
9735;Vente;2020-04-03
9736;Vente;2020-04-17
9737;Vente;2020-04-27
9738;Vente;2020-05-07
9739;Vente;2020-04-24
9740;Vente;2020-05-07
9741;Vente;2020-05-14
9742;Vente;2020-05-07
9743;Vente;2020-05-12
9744;Vente;2020-05-11
9745;Vente;2020-05-13
9746;Vente;2020-05-12
9747;Vente;2020-01-09
9748;Vente;2020-01-03
9749;Vente;2020-01-06
9750;Vente;2020-01-09
9751;Vente;2020-01-20
9752;Vente;2020-01-20
9753;Vente;2020-01-16
9754;Vente;2020-01-22
9755;Vente;2020-01-28
9756;Vente;2020-01-17
9757;Vente;2020-01-24
9758;Vente;2020-01-27
9759;Vente;2020-01-22
9760;Vente;2020-01-29
9761;Vente;2020-01-31
9762;Vente;2020-02-11
9763;Vente;2020-02-05
9764;Vente;2020-01-30
9765;Vente;2020-01-30
9766;Vente;2020-02-10
9767;Vente;2020-02-11
9768;Vente;2020-02-11
9769;Vente;2020-02-20
9770;Vente;2020-02-19
9771;Vente;2020-02-04
9772;Vente;2020-02-03
9773;Vente;2020-02-24
9774;Vente;2020-02-13
9775;Vente;2020-02-27
9776;Vente;2020-01-30
9777;Vente;2020-02-10
9778;Vente;2020-02-18
9779;Vente;2020-02-10
9780;Vente;2020-02-14
9781;Vente;2020-02-17
9782;Vente;2020-03-03
9783;Vente;2020-03-02
9784;Vente;2020-02-26
9785;Vente;2020-03-17
9786;Vente;2020-02-29
9787;Vente;2020-02-25
9788;Vente;2020-02-28
9789;Vente;2020-03-09
9790;Vente;2020-02-28
9791;Vente;2020-02-27
9792;Vente;2020-03-11
9793;Vente;2020-03-16
9794;Vente;2020-03-18
9795;Vente;2020-03-10
9796;Vente;2020-03-13
9797;Vente;2020-02-05
9798;Vente;2020-03-30
9799;Vente;2020-03-11
9800;Vente;2020-03-13
9801;Vente;2020-03-17
9802;Vente;2020-03-27
9803;Vente;2020-03-27
9804;Vente;2020-01-13
9805;Vente;2020-01-10
9806;Vente;2020-01-06
9807;Vente;2020-01-06
9808;Vente;2020-01-15
9809;Vente;2020-01-06
9810;Vente;2020-01-09
9811;Vente;2020-01-10
9812;Vente;2020-01-06
9813;Vente;2020-01-25
9814;Vente;2020-01-27
9815;Vente;2020-01-24
9816;Vente;2020-01-17
9817;Vente;2020-01-23
9818;Vente;2020-02-05
9819;Vente;2020-01-31
9820;Vente;2020-02-10
9821;Vente;2020-02-10
9822;Vente;2020-02-11
9823;Vente;2020-02-11
9824;Vente;2020-02-06
9825;Vente;2020-02-04
9826;Vente;2020-02-15
9827;Vente;2020-02-14
9828;Vente;2020-02-20
9829;Vente;2020-02-20
9830;Vente;2020-02-10
9831;Vente;2020-02-12
9832;Vente;2020-01-30
9833;Vente;2020-02-25
9834;Vente;2020-02-26
9835;Vente;2020-02-13
9836;Vente;2020-02-21
9837;Vente;2020-03-13
9838;Vente;2020-03-10
9839;Vente;2020-03-10
9840;Vente;2020-02-24
9841;Vente;2020-03-19
9842;Vente;2020-02-24
9843;Vente;2020-03-26
9844;Vente;2020-03-26
9845;Vente;2020-03-31
9846;Vente;2020-04-20
9847;Vente;2020-04-09
9848;Vente;2020-04-10
9849;Vente;2020-04-17
9850;Vente;2020-04-17
9851;Vente;2020-04-30
9852;Vente;2020-04-29
9853;Vente;2020-04-29
9854;Vente;2020-03-30
9855;Vente;2020-04-30
9856;Vente;2020-04-29
9857;Vente;2020-05-13
9858;Vente;2020-05-12
9859;Vente;2020-04-28
9860;Vente;2020-05-12
9861;Vente;2020-05-07
9862;Vente;2020-05-11
9863;Vente;2020-05-15
9864;Vente;2020-05-15
9865;Vente;2020-05-04
9866;Vente;2020-05-27
9867;Vente;2020-05-15
9868;Vente;2020-05-27
9869;Vente;2020-05-30
9870;Vente;2020-05-30
9871;Vente;2020-05-29
9872;Vente;2020-04-10
9873;Vente;2020-05-28
9874;Vente;2020-05-26
9875;Vente;2020-05-26
9876;Vente;2020-05-29
9877;Vente;2020-05-29
9878;Vente;2020-04-30
9879;Vente;2020-05-19
9880;Vente;2020-05-19
9881;Vente;2020-06-09
9882;Vente;2020-05-26
9883;Vente;2020-06-22
9884;Vente;2020-05-26
9885;Vente;2020-05-29
9886;Vente;2020-06-18
9887;Vente;2020-06-18
9888;Vente;2020-06-26
9889;Vente;2020-06-26
9890;Vente;2020-06-24
9891;Vente;2020-06-30
9892;Vente;2020-06-16
9893;Vente;2020-05-29
9894;Vente;2020-06-25
9895;Vente;2020-06-22
9896;Vente;2020-06-25
9897;Vente;2020-01-06
9898;Vente;2020-01-22
9899;Vente;2020-01-29
9900;Vente;2020-02-07
9901;Vente;2020-02-14
9902;Vente;2020-01-31
9903;Vente;2020-02-18
9904;Vente;2020-02-10
9905;Vente;2020-02-03
9906;Vente;2020-02-21
9907;Vente;2020-02-28
9908;Vente;2020-03-06
9909;Vente;2020-03-13
9910;Vente;2020-04-22
9911;Vente;2020-04-15
9912;Vente;2020-04-10
9913;Vente;2020-04-30
9914;Vente;2020-05-13
9915;Vente;2020-03-13
9916;Vente;2020-03-17
9917;Vente;2020-05-19
9918;Vente;2020-05-13
9919;Vente;2020-05-25
9920;Vente;2020-05-14
9921;Vente;2020-05-27
9922;Vente;2020-05-26
9923;Vente;2020-06-02
9924;Vente;2020-06-08
9925;Vente;2020-05-14
9926;Vente;2020-06-08
9927;Vente;2020-05-25
9928;Vente;2020-05-27
9929;Vente;2020-06-03
9930;Vente;2020-06-04
9931;Vente;2020-06-04
9932;Vente;2020-05-16
9933;Vente;2020-06-03
9934;Vente;2020-05-29
9935;Vente;2020-06-08
9936;Vente;2020-06-05
9937;Vente;2020-06-11
9938;Vente;2020-05-29
9939;Vente;2020-06-30
9940;Vente;2020-06-29
9941;Vente;2020-06-22
9942;Vente;2020-01-07
9943;Vente;2020-01-03
9944;Vente;2020-01-09
9945;Vente;2020-01-10
9946;Vente;2020-01-06
9947;Vente;2020-01-09
9948;Vente;2020-01-09
9949;Vente;2020-01-10
9950;Vente;2020-01-14
9951;Vente;2020-01-03
9952;Vente;2020-01-13
9953;Vente;2020-01-09
9954;Vente;2020-01-14
9955;Vente;2020-01-22
9956;Vente;2020-01-24
9957;Vente;2020-01-20
9958;Vente;2020-01-24
9959;Vente;2020-01-08
9960;Vente;2020-01-24
9961;Vente;2020-01-20
9962;Vente;2020-01-07
9963;Vente;2020-01-07
9964;Vente;2020-01-13
9965;Vente;2020-01-31
9966;Vente;2020-01-27
9967;Vente;2020-01-31
9968;Vente;2020-01-16
9969;Vente;2020-01-17
9970;Vente;2020-01-24
9971;Vente;2020-01-30
9972;Vente;2020-01-20
9973;Vente;2020-01-27
9974;Vente;2020-01-22
9975;Vente;2020-01-29
9976;Vente;2020-01-28
9977;Vente;2020-01-20
9978;Vente;2020-01-29
9979;Vente;2020-02-05
9980;Vente;2020-01-24
9981;Vente;2020-02-07
9982;Vente;2020-01-22
9983;Vente;2020-01-23
9984;Vente;2020-01-30
9985;Vente;2020-01-29
9986;Vente;2020-02-13
9987;Vente;2020-02-05
9988;Vente;2020-02-17
9989;Vente;2020-01-29
9990;Vente;2020-01-30
9991;Vente;2020-01-30
9992;Vente;2020-02-13
9993;Vente;2020-01-23
9994;Vente;2020-02-17
9995;Vente;2020-01-23
9996;Vente;2020-02-12
9997;Vente;2020-02-04
9998;Vente;2020-01-24
9999;Vente;2020-02-03
10000;Vente;2020-02-03
10001;Vente;2020-02-05
10002;Vente;2020-02-10
10003;Vente;2020-01-24
10004;Vente;2020-01-30
10005;Vente;2020-02-17
10006;Vente;2020-02-12
10007;Vente;2020-02-05
10008;Vente;2020-02-13
10009;Vente;2020-02-06
10010;Vente;2020-01-27
10011;Vente;2020-02-07
10012;Vente;2020-02-14
10013;Vente;2020-02-07
10014;Vente;2020-02-07
10015;Vente;2020-02-20
10016;Vente;2020-02-13
10017;Vente;2020-02-11
10018;Vente;2020-02-14
10019;Vente;2020-02-07
10020;Vente;2020-02-26
10021;Vente;2020-02-14
10022;Vente;2020-02-12
10023;Vente;2020-02-28
10024;Vente;2020-02-07
10025;Vente;2020-02-05
10026;Vente;2020-02-28
10027;Vente;2020-02-24
10028;Vente;2020-02-28
10029;Vente;2020-02-10
10030;Vente;2020-02-14
10031;Vente;2020-02-13
10032;Vente;2020-02-19
10033;Vente;2020-02-18
10034;Vente;2020-02-28
10035;Vente;2020-03-04
10036;Vente;2020-02-14
10037;Vente;2020-03-04
10038;Vente;2020-02-28
10039;Vente;2020-02-14
10040;Vente;2020-02-13
10041;Vente;2020-02-10
10042;Vente;2020-02-25
10043;Vente;2020-03-06
10044;Vente;2020-02-19
10045;Vente;2020-02-20
10046;Vente;2020-03-02
10047;Vente;2020-02-13
10048;Vente;2020-02-27
10049;Vente;2020-02-27
10050;Vente;2020-03-09
10051;Vente;2020-02-18
10052;Vente;2020-02-28
10053;Vente;2020-03-10
10054;Vente;2020-02-28
10055;Vente;2020-02-26
10056;Vente;2020-03-06
10057;Vente;2020-03-06
10058;Vente;2020-02-27
10059;Vente;2020-03-12
10060;Vente;2020-02-27
10061;Vente;2020-03-10
10062;Vente;2020-02-27
10063;Vente;2020-02-27
10064;Vente;2020-03-06
10065;Vente;2020-03-03
10066;Vente;2020-02-28
10067;Vente;2020-03-13
10068;Vente;2020-03-03
10069;Vente;2020-03-11
10070;Vente;2020-03-12
10071;Vente;2020-03-10
10072;Vente;2020-03-03
10073;Vente;2020-03-11
10074;Vente;2020-03-20
10075;Vente;2020-03-19
10076;Vente;2020-03-12
10077;Vente;2020-03-05
10078;Vente;2020-03-05
10079;Vente;2020-03-11
10080;Vente;2020-03-26
10081;Vente;2020-03-17
10082;Vente;2020-03-13
10083;Vente;2020-03-20
10084;Vente;2020-03-20
10085;Vente;2020-03-19
10086;Vente;2020-03-30
10087;Vente;2020-03-11
10088;Vente;2020-03-02
10089;Vente;2020-03-13
10090;Vente;2020-03-17
10091;Vente;2020-03-31
10092;Vente;2020-04-01
10093;Vente;2020-04-07
10094;Vente;2020-03-16
10095;Vente;2020-03-30
10096;Vente;2020-03-13
10097;Vente;2020-04-02
10098;Vente;2020-03-19
10099;Vente;2020-04-15
10100;Vente;2020-04-03
10101;Vente;2020-04-03
10102;Vente;2020-03-19
10103;Vente;2020-03-26
10104;Vente;2020-03-27
10105;Vente;2020-03-30
10106;Vente;2020-03-20
10107;Vente;2020-04-14
10108;Vente;2020-03-31
10109;Vente;2020-04-15
10110;Vente;2020-04-24
10111;Vente;2020-04-15
10112;Vente;2020-04-17
10113;Vente;2020-04-17
10114;Vente;2020-04-24
10115;Vente;2020-04-28
10116;Vente;2020-04-17
10117;Vente;2020-04-24
10118;Vente;2020-04-30
10119;Vente;2020-05-12
10120;Vente;2020-04-10
10121;Vente;2020-04-10
10122;Vente;2020-05-14
10123;Vente;2020-05-07
10124;Vente;2020-04-30
10125;Vente;2020-04-28
10126;Vente;2020-05-14
10127;Vente;2020-05-11
10128;Vente;2020-05-11
10129;Vente;2020-05-12
10130;Vente;2020-04-30
10131;Vente;2020-04-30
10132;Vente;2020-04-28
10133;Vente;2020-05-15
10134;Vente;2020-05-12
10135;Vente;2020-05-12
10136;Vente;2020-05-11
10137;Vente;2020-05-12
10138;Vente;2020-05-04
10139;Vente;2020-05-04
10140;Vente;2020-05-15
10141;Vente;2020-05-14
10142;Vente;2020-05-14
10143;Vente;2020-05-20
10144;Vente;2020-05-27
10145;Vente;2020-05-15
10146;Vente;2020-05-18
10147;Vente;2020-04-30
10148;Vente;2020-05-15
10149;Vente;2020-05-25
10150;Vente;2020-05-26
10151;Vente;2020-05-19
10152;Vente;2020-05-06
10153;Vente;2020-05-20
10154;Vente;2020-05-20
10155;Vente;2020-05-15
10156;Vente;2020-05-20
10157;Vente;2020-05-19
10158;Vente;2020-05-28
10159;Vente;2020-05-14
10160;Vente;2020-05-27
10161;Vente;2020-05-20
10162;Vente;2020-05-20
10163;Vente;2020-05-07
10164;Vente;2020-05-29
10165;Vente;2020-05-20
10166;Vente;2020-05-07
10167;Vente;2020-05-19
10168;Vente;2020-05-29
10169;Vente;2020-05-29
10170;Vente;2020-05-29
10171;Vente;2020-05-19
10172;Vente;2020-05-25
10173;Vente;2020-05-26
10174;Vente;2020-05-29
10175;Vente;2020-05-29
10176;Vente;2020-05-20
10177;Vente;2020-05-25
10178;Vente;2020-05-27
10179;Vente;2020-05-25
10180;Vente;2020-05-29
10181;Vente;2020-05-28
10182;Vente;2020-05-15
10183;Vente;2020-05-28
10184;Vente;2020-05-13
10185;Vente;2020-05-28
10186;Vente;2020-05-19
10187;Vente;2020-06-04
10188;Vente;2020-06-06
10189;Vente;2020-05-26
10190;Vente;2020-05-15
10191;Vente;2020-05-26
10192;Vente;2020-06-03
10193;Vente;2020-06-04
10194;Vente;2020-05-14
10195;Vente;2020-05-16
10196;Vente;2020-05-29
10197;Vente;2020-05-25
10198;Vente;2020-05-28
10199;Vente;2020-05-29
10200;Vente;2020-05-19
10201;Vente;2020-05-28
10202;Vente;2020-06-08
10203;Vente;2020-05-18
10204;Vente;2020-05-14
10205;Vente;2020-05-28
10206;Vente;2020-05-28
10207;Vente;2020-06-08
10208;Vente;2020-05-29
10209;Vente;2020-06-02
10210;Vente;2020-06-03
10211;Vente;2020-05-28
10212;Vente;2020-05-28
10213;Vente;2020-06-08
10214;Vente;2020-06-03
10215;Vente;2020-06-05
10216;Vente;2020-06-11
10217;Vente;2020-05-29
10218;Vente;2020-06-12
10219;Vente;2020-05-28
10220;Vente;2020-05-26
10221;Vente;2020-05-22
10222;Vente;2020-06-11
10223;Vente;2020-06-10
10224;Vente;2020-06-15
10225;Vente;2020-06-05
10226;Vente;2020-06-05
10227;Vente;2020-05-19
10228;Vente;2020-05-20
10229;Vente;2020-05-28
10230;Vente;2020-06-05
10231;Vente;2020-06-10
10232;Vente;2020-06-17
10233;Vente;2020-06-09
10234;Vente;2020-06-01
10235;Vente;2020-05-29
10236;Vente;2020-06-02
10237;Vente;2020-05-28
10238;Vente;2020-06-11
10239;Vente;2020-06-15
10240;Vente;2020-06-02
10241;Vente;2020-06-02
10242;Vente;2020-05-28
10243;Vente;2020-06-08
10244;Vente;2020-06-08
10245;Vente;2020-06-18
10246;Vente;2020-06-15
10247;Vente;2020-06-08
10248;Vente;2020-05-20
10249;Vente;2020-06-11
10250;Vente;2020-06-18
10251;Vente;2020-06-12
10252;Vente;2020-06-15
10253;Vente;2020-06-23
10254;Vente;2020-06-22
10255;Vente;2020-06-12
10256;Vente;2020-06-17
10257;Vente;2020-06-19
10258;Vente;2020-06-18
10259;Vente;2020-06-15
10260;Vente;2020-06-12
10261;Vente;2020-06-09
10262;Vente;2020-06-16
10263;Vente;2020-06-08
10264;Vente;2020-06-18
10265;Vente;2020-06-24
10266;Vente;2020-06-12
10267;Vente;2020-06-17
10268;Vente;2020-06-22
10269;Vente;2020-06-15
10270;Vente;2020-06-05
10271;Vente;2020-06-16
10272;Vente;2020-06-18
10273;Vente;2020-06-25
10274;Vente;2020-06-25
10275;Vente;2020-06-30
10276;Vente;2020-06-17
10277;Vente;2020-06-19
10278;Vente;2020-06-18
10279;Vente;2020-06-30
10280;Vente;2020-06-30
10281;Vente;2020-06-19
10282;Vente;2020-06-17
10283;Vente;2020-06-08
10284;Vente;2020-06-12
10285;Vente;2020-06-30
10286;Vente;2020-06-22
10287;Vente;2020-06-08
10288;Vente;2020-05-14
10289;Vente;2020-06-23
10290;Vente;2020-06-30
10291;Vente;2020-06-25
10292;Vente;2020-06-30
10293;Vente;2020-06-26
10294;Vente;2020-06-17
10295;Vente;2020-06-17
10296;Vente;2020-06-17
10297;Vente;2020-06-26
10298;Vente;2020-06-15
10299;Vente;2020-06-18
10300;Vente;2020-06-19
10301;Vente;2020-06-30
10302;Vente;2020-06-30
10303;Vente;2020-06-25
10304;Vente;2020-06-16
10305;Vente;2020-06-16
10306;Vente;2020-06-19
10307;Vente;2020-06-19
10308;Vente;2020-06-19
10309;Vente;2020-06-24
10310;Vente;2020-06-26
10311;Vente;2020-06-18
10312;Vente;2020-06-24
10313;Vente;2020-06-25
10314;Vente;2020-06-30
10315;Vente;2020-06-15
10316;Vente;2020-06-12
10317;Vente;2020-06-25
10318;Vente;2020-06-29
10319;Vente;2020-06-22
10320;Vente;2020-06-18
10321;Vente;2020-06-17
10322;Vente;2020-06-19
10323;Vente;2020-06-04
10324;Vente;2020-06-19
10325;Vente;2020-06-29
10326;Vente;2020-06-30
10327;Vente;2020-06-30
10328;Vente;2020-06-30
10329;Vente;2020-06-30
10330;Vente;2020-06-22
10331;Vente;2020-06-26
10332;Vente;2020-06-30
10333;Vente;2020-06-30
10334;Vente;2020-06-23
10335;Vente;2020-06-29
10336;Vente;2020-06-26
10337;Vente;2020-06-26
10338;Vente;2020-06-29
10339;Vente;2020-06-30
10340;Vente;2020-06-26
10341;Vente;2020-06-29
10342;Vente;2020-06-18
10343;Vente;2020-06-30
10344;Vente;2020-06-23
10345;Vente;2020-05-15
10346;Vente;2020-01-03
10347;Vente;2020-01-06
10348;Vente;2020-01-17
10349;Vente;2020-01-20
10350;Vente;2020-01-08
10351;Vente;2020-01-02
10352;Vente;2020-01-13
10353;Vente;2020-01-13
10354;Vente;2020-01-20
10355;Vente;2020-01-14
10356;Vente;2020-01-27
10357;Vente;2020-01-22
10358;Vente;2020-01-06
10359;Vente;2020-01-14
10360;Vente;2020-01-15
10361;Vente;2020-01-30
10362;Vente;2020-02-03
10363;Vente;2020-01-21
10364;Vente;2020-01-16
10365;Vente;2020-01-30
10366;Vente;2020-02-03
10367;Vente;2020-02-03
10368;Vente;2020-01-30
10369;Vente;2020-01-31
10370;Vente;2020-02-13
10371;Vente;2020-02-10
10372;Vente;2020-02-04
10373;Vente;2020-02-14
10374;Vente;2020-02-17
10375;Vente;2020-01-31
10376;Vente;2020-02-24
10377;Vente;2020-02-11
10378;Vente;2020-02-10
10379;Vente;2020-02-24
10380;Vente;2020-01-13
10381;Vente;2020-02-28
10382;Vente;2020-02-25
10383;Vente;2020-02-28
10384;Vente;2020-02-12
10385;Vente;2020-02-28
10386;Vente;2020-02-20
10387;Vente;2020-02-21
10388;Vente;2020-02-18
10389;Vente;2020-03-02
10390;Vente;2020-03-06
10391;Vente;2020-03-10
10392;Vente;2020-03-09
