id_bien;voie;fk_commune;surface_carrez;type_local;nombre_pieces;numero_lot
17182;7 RUE DES CHANGES;2286;34.66;Appartement;1;5
17183;40 RUE DU VIADUC;2291;76.2;Appartement;4;34
17184;15 AV DES CARROSSES;2291;33.73;Appartement;2;5
17185;56 RUE REMY DUMONCEL;2291;24.06;Appartement;1;10
17186;99 RUE DE FRANCE;2289;54.39;Appartement;2;8
17187;9001  AVE DE GAULLE 27 FOUGERES;2291;65.53;Appartement;4;802
17188;55 RUE DE PROVINS;2286;61.12;Appartement;3;3
17189;40 RUE DE FRANCE;2289;21.2;Appartement;1;3
17190;2 RUE DES SABLONS;2289;33.15;Appartement;2;16
17191;27 RUE DE FRANCE;2289;41.88;Appartement;2;11
17192;13 RTE DE LA GENEVRAYE;2341;73.39;Maison;3;2
17193;2 RUE SAINT HONORE;2289;42.91;Appartement;2;365
17194;12 AV CARNOT;2293;33.62;Appartement;2;111
17195;39 RUE GRANDE;2289;48.11;Appartement;2;24
17196;5 RUE DE L EGLISE MORET;2297;65;Appartement;3;5
17197;71 RUE DU PEINTRE SISLEY MORET;2297;28.89;Appartement;2;7
17198;3 RUE MAURICE MARTIN;2297;68;Appartement;3;4
17199;35 RUE DU CHATEAU;2289;20.74;Appartement;1;13
17200;1 RUE DE LA GLACIERE;2340;66.9;Appartement;3;7
17201;6 RUE HEGESIPPE MOREAU;2291;36.02;Appartement;2;14
17202;2 RUE GIRAULT;2293;63.68;Appartement;3;20
17203;3 RUE JACQUES DURAND;2291;74.88;Appartement;3;76
17204;2 RUE DES BOIS;2289;46.38;Appartement;2;15
17205;129 RUE GRANDE;2289;35.61;Appartement;2;33
17206;153 RUE GRANDE;2289;25.46;Appartement;1;14
17207;21 RUE DES GRISARDES;2287;88.28;Maison;4;120
17208;4 RUE DE LA CROIX DE TOULOUSE;2315;87.99;Appartement;3;1202
17209;29 RUE DES YEBLES;2291;66.72;Appartement;3;145
17210;34 RUE DES CHESNOIS;2286;77.88;Appartement;4;13
17211;44 RUE GEORGES VILLETTE;2297;54.19;Appartement;3;101
17212;3 RUE DU COQ GRIS;2289;25.4;Appartement;1;6
17213;15 RUE CHARLES LEFEBVRE;2291;59.13;Appartement;3;34
17214;44 RUE GEORGES VILLETTE;2297;25.48;Appartement;1;111
17215;9001  AVE DE GAULLE 27 FOUGERES;2291;56.32;Appartement;3;1044
17216;9001 RES DU PRIEURE;2291;52.45;Appartement;3;105
17217;19 RUE HABERT;2286;48.33;Appartement;3;1
17218;27 RUE JEAN JAURES;2286;50.73;Appartement;1;2
17219;58 AV FRANKLIN ROOSEVELT;2291;87.9;Appartement;3;51
17220;4 PL DU CALVAIRE;2286;84.04;Appartement;4;105
17221;8 RUE GASTON DARLEY;2293;56.1;Appartement;3;1
17222;34 RUE LEON RICHET;2297;100.32;Maison;5;24
17223;9001  AVE DE GAULLE 27 FOUGERES;2291;66.53;Appartement;4;372
17224;5 RUE DE PARIS;2293;61.27;Appartement;4;46
17225;13 RUE ANATOLE FRANCE;2286;76.79;Appartement;4;11
17226;5 AV DES MARRONNIERS;2291;59.99;Appartement;3;512
17227;7 ALL DES HIRONDELLES;2286;96.57;Maison;5;48
17228;19 RUE PORT DES FOSSES;2286;24.42;Appartement;1;2
17229;39 RUE DE CHAMP MORT;2286;73.09;Maison;4;4
17230;6 DOM DE CLAIRBOIS;2298;64.92;Maison;3;6
17231;16 RUE DE LA GARE;2291;43.6;Appartement;1;8
17232;31 RUE JEAN JAURES;2286;10.59;Appartement;1;14
17233;10 AV CARNOT;2293;30.66;Appartement;2;510
17234;13 ALL DES DEMOISELLES;2293;98.45;Maison;5;13
17235;22 AV GAMBETTA;2293;24.7;Appartement;1;14
17236;1 RUE DES CELESTINS;2303;52.6;Appartement;3;13
17237;18 RUE DE LA CLOCHE;2289;25.72;Appartement;3;26
17238;5929 CITE DES GUETTES;2312;79.58;Appartement;4;204
17239;21 RUE GAUTHIER 1ER;2293;65.15;Maison;3;2
17240;13 RUE BERANGER;2289;48.46;Appartement;2;10
17241;5 RUE DE LA SOLIDARITE;2342;35.32;Appartement;2;10
17242;3 PL PAUL EMILE VICTOR;2343;55.2;Appartement;3;12
17243;13 PL CLAUDE MONET;2344;42;Appartement;2;111
17244;10 RUE DU GENERAL DE GAULLE;2345;48.89;Appartement;2;202
17245;46 ALL HERVE LEGRAND;2346;69.4;Maison;3;2
17246;40 BD DE L OURCQ;2347;53.4;Appartement;3;8
17247;15 RUE DU PRESBYTERE;2348;60.22;Appartement;3;78
17248;1 RUE DES HALLES;2349;18;Appartement;1;78
17249;7 ALL DE LA TOURNELLE;2345;101.47;Maison;5;39
17250;33 CRS DE L ELBE;2350;79.49;Appartement;4;19
17251;5 PL D AMILLY;2350;66.36;Appartement;3;10
17252;4 RUE KONRAD ADENAUER;2349;53.6;Appartement;2;30
17253;2 RUE DU PERRIER;2345;46.72;Appartement;2;23
17254;4 RUE KONRAD ADENAUER;2349;69.3;Appartement;3;43
17255;38 RUE DE LA CHARBONNIERE;2351;40.35;Appartement;1;238
17256;42 CRS DU DANUBE;2350;43;Appartement;2;458
17257;4 RUE JEHAN DE CHAMBLY;2348;31.37;Appartement;1;1
17258;24 CRS DU BUISSON;2352;67.56;Appartement;3;17
17259;20 RUE DE LA CHARBONNIERE;2351;63.08;Appartement;3;77
17260;18 PL CLAUDE MONET;2344;45.65;Appartement;2;50
17261;19 RUE DU GENERAL DE GAULLE;2353;32.99;Appartement;2;14
17262;2 CHE DU GAZON;2348;75.06;Maison;4;1
17263;173 RUE DES TILLEULS;2347;51.99;Appartement;3;12
17264;6 QUAI BIZEAU;2354;22.35;Appartement;1;4
17265;22 PROM DES DROITS DE L HOMME;2345;45.4;Appartement;2;24
17266;2 IMP DE CROISSY;2355;57.38;Appartement;3;23
17267;2 RUE ARISTIDE MAILLOL;2349;44.8;Appartement;2;40
17268;68 RUE DE PARIS;2345;47.26;Appartement;2;5
17269;33 RUE MOREAU DUCHESNE;2356;28.45;Appartement;2;7
17270;84 RUE SAINT DENIS;2357;10.15;Appartement;1;25
17271;15 CHE DES PETITS MARAIS;2347;24.2;Appartement;1;12
17272;20 ALL DE LA CLAIRIERE;2358;67.04;Appartement;3;107
17273;11 CRS DU LUZARD;2352;87.1;Appartement;4;50
17274;6 ALL DE LA FORET;2359;47.32;Appartement;2;205
17275;19 AV GROUARD;2357;87.97;Maison;5;7
17276;50 ALL DES COLIBRIS;2343;64;Appartement;3;54
17277;11 PL DE VALMY;2343;27.35;Appartement;1;37
17278;18 ALL VICTOR HUGO;2351;79.41;Appartement;3;3
17279;50 ALL DES COLIBRIS;2343;64.6;Appartement;3;53
17280;8 RUE RENE SALLE;2346;53.03;Appartement;2;126
17281;13 RUE DE CHAMPAGNE;2360;111.15;Maison;5;1
17282;18 RUE DES SOURCES;2361;109.02;Maison;4;2
17283;1 RUE DE MEAUX;2362;40.24;Appartement;2;15
17284;40 AV DU GENERAL DE GAULLE;2349;36.68;Appartement;2;123
17285;1 RUE DE BOURGOGNE;2342;60.7;Appartement;3;115
17286;25 RUE D ORGEMONT;2357;72.47;Appartement;5;39
17287;17 AV DU GENERAL DE GAULLE;2349;31.42;Appartement;1;5
17288;52 AV DES FUSILLES;2363;20.66;Appartement;1;16
17289;42 CRS DU DANUBE;2350;31.45;Appartement;2;23
17290;65 RUE DE PARIS;2345;85.23;Appartement;4;615
17291;1 RUE CHARLES FLOQUET;2363;105.73;Appartement;4;3
17292;4 MAIL DES TILLEULS;2358;94.36;Appartement;4;133
17293;25 RUE D AMSTERDAM;2351;22.02;Appartement;1;357
17294;57 RUE DE LA TOUR D'AUVERGNE;2364;50.93;Appartement;1;1032
17295;12 RUE GANNEVAL;2362;38.2;Appartement;2;1020
17296;9 PL DE MEAUX;2347;32.66;Appartement;1;47
17297;12 AV DES ROSSIGNOLS;2347;21;Appartement;1;5
17298;2 PASS DES CAMPANULES;2365;77.2;Maison;4;81
17299;17 AV DU GENERAL DE GAULLE;2349;51.12;Appartement;2;21
17300;8 RUE DES LORIOTS;2363;86.52;Appartement;4;6
17301;75 BD ANTOINE GIROUST;2349;67.12;Appartement;3;28
17302;64 RUE DU CHARIOT D OR;2357;26.16;Appartement;2;49
17303;36 BD DES ALLIES;2347;44.89;Appartement;2;7
17304;6 RUE DE L ILETTE;2346;76.05;Appartement;4;3
17305;7 RUE GASTON MONNERVILLE;2343;42.7;Appartement;2;1094
17306;30 RUE DE LA GRANDE ILE;2343;66.8;Appartement;3;125
17307;31 RUE DE L EPINETTE;2366;63.16;Appartement;3;2
17308;25 RUE DE LA TOUARTE;2367;58.34;Appartement;3;2
17309;2 RUE ERIC TABARLY;2349;83.16;Appartement;4;406
17310;27 RUE DU MOULIN A VENT;2366;79.5;Appartement;4;123
17311;29 RUE DE LA MARNE;2347;28.04;Appartement;1;9
17312;11 SQ DES GRADINS;2345;68.94;Appartement;3;9
17313;46 RUE NEUVE;2356;52.25;Appartement;2;7
17314;9 RUE DE LA CHAUSSEE DE PARIS;2368;32.03;Appartement;1;49
17315;12 RUE VICTOR HUGO;2369;30.39;Appartement;1;2
17316;42 CRS DU DANUBE;2350;31.38;Appartement;2;52
17317;3 RUE JEAN MONNET;2349;19.15;Appartement;1;42
17318;10 RUE DES FRICHES;2370;96.98;Maison;5;71
17319;50 BD DES ECOLES;2370;73.7;Maison;4;15
17320;171 RUE DES TILLEULS;2347;43.18;Appartement;2;13
17321;7 RUE D ENFER;2371;90.61;Appartement;3;2
17322;9 PL DE MEAUX;2347;59.58;Appartement;3;62
17323;1 ALL GASTON DEFFERRE;2345;51.92;Appartement;2;30
17324;18 AV CHARLES BRAS;2359;44.06;Appartement;2;20
17325;5 RUE ANDRE BOHEC;2347;42.67;Appartement;2;108
17326;60 AV DES FRENES;2351;35.03;Appartement;2;38
17327;9 RUE DES FRICHES;2370;82.34;Maison;4;181
17328;6 RUE JACQUES LE PAIRE;2357;28.38;Appartement;1;291
17329;6 IMP DES PATIS;2345;94.19;Maison;4;153
17330;5 MAIL DES CORSES;2343;65.27;Appartement;3;205
17331;10 RUE JEAN JAURES;2347;70.41;Appartement;4;362
17332;11 BD COPERNIC;2358;46.43;Appartement;2;5
17333;3 ALL DES CHARMILLES;2358;96.92;Appartement;5;120
17334;119 RUE DU GENERAL DE GAULLE;2362;55.76;Appartement;1;7
17335;53 RUE ARISTIDE BRIAND;2343;26.73;Appartement;1;181
17336;10 RUE DES PINSONS;2363;33.7;Appartement;1;24
17337;4 ALL DE PICARDIE;2352;67.03;Appartement;3;5
17338;6 RUE DE L EPINETTE;2366;39.72;Appartement;2;73
17339;2 RUE GEORGES BIZET;2372;44.03;Appartement;2;2
17340;11 ALL GDE ALL DE LA FAISANDERIE;2364;66.3;Appartement;4;1
17341;2 RUE DE ROHAN;2367;73.65;Appartement;3;17
17342;7 RUE GASTON MONNERVILLE;2343;41.38;Appartement;2;1064
17343;17 RUE HENRI ROL TANGUY;2346;46.37;Appartement;2;23
17344;30 RUE DE LA ROSERAIE;2366;98.86;Maison;5;303
17345;9 PROM DE LA SOURCE;2345;98.74;Appartement;5;28
17346;48 RUE EMILE CLOUD;2350;55.43;Appartement;3;10
17347;49 AV THIBAUD DE CHAMPAGNE;2373;75.35;Appartement;4;128
17348;2 RUE CESAR;2349;75.44;Appartement;4;145
17349;3 ALL GDE ALL DE LA FAISANDERIE;2364;84.62;Appartement;4;44
17350;20 ALL DE LA CARAVELLE;2345;122.77;Maison;6;47
17351;57 RUE DE LA TOUR D'AUVERGNE;2364;53.9;Appartement;2;1025
17352;3 RUE JEAN MONNET;2349;18.79;Appartement;1;41
17353;3 RUE DE L EGLISE;2342;39.02;Appartement;3;1
17354;12 RUE DE PARIS;2374;41.19;Appartement;2;4
17355;4 RUE DU DOCTEUR NAUDIER;2357;53.39;Appartement;3;19
17356;10 RUE DU FAUBOURG ST NICOLAS;2343;27.59;Appartement;2;2
17357;9 ALL DU HARAS;2364;37.52;Appartement;2;129
17358;1 RUE DES ROSES;2375;56.75;Appartement;3;4
17359;14 RUE DES BERGES;2370;55.9;Appartement;3;21
17360;49 RUE DE LAGNY;2376;57.8;Appartement;4;30
17361;17 RUE D AMSTERDAM;2351;22.02;Appartement;1;420
17362;1 RUE DES AZALEES;2377;61.36;Appartement;3;76
17363;5 ALL DU GRAND BREUIL;2345;92.34;Appartement;5;52
17364;8 PL CLAUDE MONET;2344;46.51;Appartement;2;76
17365;22 ALL DES TERRASSES;2345;114.4;Appartement;7;65
17366;4 CRS DES MOUTONS;2369;26.67;Appartement;1;28
17367;70 RUE DE LA TOUR D'AUVERGNE;2364;62.54;Appartement;3;23
17368;37 AV DU CHENE SAINT FIACRE;2365;73.99;Appartement;4;2
17369;8 RUE DE PRAGUE;2351;64.79;Appartement;3;17
17370;17 RUE CORNILLON;2343;81.6;Appartement;3;5
17371;5 AV DES CHENES;2347;63.7;Appartement;3;2008
17372;146 AV FRANKLIN ROOSEVELT;2378;21.16;Appartement;2;4
17373;40 RUE DE LA CHARBONNIERE;2351;22.02;Appartement;1;390
17374;5 SQ DE LA ROSERAIE;2345;25.66;Appartement;1;483
17375;8 AV DU MARECHAL FOCH;2343;32.63;Appartement;2;85
17376;4 RUE DU DOCTEUR NAUDIER;2357;57.9;Appartement;2;16
17377;25 AV ALBERT CAMUS;2357;141.5;Appartement;5;410
17378;9 ALL CLAUDE BERNARD;2358;55.55;Appartement;2;324
17379;8 ALL DES BOSQUETS;2351;73.74;Appartement;4;60
17380;7 RUE DU CHATEAU;2379;25.48;Appartement;1;34
17381;22 RUE ROGER;2357;18.56;Appartement;1;32
17382;11 RUE DE L EGLISE;2366;24.64;Appartement;1;90
17383;67 AV DU MARECHAL LECLERC;2362;40.8;Appartement;2;231
17384;10 ALL DES CATALPAS;2357;82.12;Appartement;4;41
17385;2 RUE DE LAGNY;2380;61.91;Appartement;3;1
17386;23 RUE DE LA MARNE;2368;49.42;Appartement;2;29
17387;51 AV MARIE CURIE;2349;33.25;Appartement;1;3
17388;7 RUE PASTEUR;2343;64.79;Appartement;3;503
17389;8 RUE DU PALAIS DE JUSTICE;2343;53.24;Appartement;2;2
17390;4 CRS DU BUISSON;2352;58.4;Appartement;3;33
17391;38 RUE DE LA CRECHE;2343;54.59;Appartement;2;61
17392;4 RUE PARMENTIER;2346;66.33;Appartement;3;38
17393;44 RUE DE MAGNY;2370;54.59;Appartement;3;2040
17394;1 RUE DES AZALEES;2377;29;Appartement;1;52
17395;2 RUE DE LA GARE;2369;41.59;Appartement;2;9
17396;4 PL DE LA REPUBLIQUE;2363;37.4;Appartement;2;13
17397;23 BD JEAN ROSE;2343;90.15;Appartement;4;64
17398;10 ESP DES GUINANDIERS;2370;68.23;Appartement;4;45
17399;4 RUE DE LA CRECHE;2343;14;Appartement;1;19
17400;3 RUE PAUL CLAUDEL;2343;68.13;Appartement;3;39
17401;31 QUAI DE MARNE;2369;44.7;Appartement;2;116
17402;1 RUE DES HALLES;2349;16.89;Appartement;1;230
17403;41 AV MARIE CURIE;2349;44.57;Appartement;2;100
17404;106 AV DU GENERAL DE GAULLE;2347;39.8;Appartement;2;16
17405;57 RUE DU GENERAL DE GAULLE;2353;89.63;Maison;4;2
17406;38 RUE DE LA CHARBONNIERE;2351;21.44;Appartement;1;441
17407;6 ALL DU HARAS;2364;86.02;Appartement;4;121
17408;57 RUE DE LA TOUR D'AUVERGNE;2364;40.85;Appartement;1;1053
17409;40 RUE DE LA BROSSE;2355;65.29;Appartement;3;6
17410;2 RUE BOUCLE DES HESPERIDES;2366;41.27;Appartement;2;23
17411;19 GR GRANDE RUE;2381;137;Maison;2;2
17412;3 RUE DES LILAS;2363;65.42;Maison;4;18
17413;40 RUE DE LA BELLE ILE;2346;89.09;Maison;4;8
17414;7 RUE JULES VALLES;2345;62.69;Appartement;3;25
17415;19 ESP DES GUINANDIERS;2370;50.4;Appartement;3;10
17416;42 RUE DES DEUX JUMEAUX;2382;38.93;Appartement;2;19
17417;12 AV ANDRE MALRAUX;2349;60.03;Appartement;3;106
17418;52 RUE DE LA CRECHE;2343;83.8;Appartement;5;193
17419;20 RUE DU CLOS GIRARD;2373;43.34;Appartement;2;314
17420;19 ALL PIROUETTE;2345;53.3;Appartement;2;66
17421;2 ALL DU TEMPS QUI PASSE;2359;83.21;Appartement;4;21
17422;2 ALL DE ZURICH;2351;36.41;Appartement;1;24
17423;18 RUE DES PLATANES;2347;44.51;Appartement;2;79
17424;102 RUE DES LABOURS;2366;78.34;Appartement;4;569
17425;13 CRS JACQUES CHABAN DELMAS;2346;36.93;Appartement;2;36
17426;23 ALL DU VIVIER;2345;94.05;Maison;4;70
17427;43 RUE DES TILLEULS;2347;49.78;Appartement;2;24
17428;34 RUE DE LA CHARBONNIERE;2351;21.52;Appartement;1;372
17429;3 RUE DU HUIT MAI 1945;2342;42.39;Appartement;2;55
17430;43 RUE DE MONTCEAUX;2383;29.8;Appartement;6;2
17431;13 RUE DE LA LIBERTE;2346;81.4;Appartement;5;35
17432;5 PROM DE LA SOURCE;2345;82.12;Appartement;4;41
17433;57 AV DE LA GARE;2384;65.65;Appartement;3;2
17434;1 CITE LES CHATAIGNIERS;2347;71.85;Appartement;4;247
17435;41 CRS PINTEVILLE;2343;31.65;Appartement;2;37
17436;39 RUE DU COMMANDANT BERGE;2343;40.2;Appartement;2;23
17437;2 ALL DES SOUCHES VERTES;2358;92.82;Appartement;5;410
17438;7 ALL DU PRIEURE;2354;52.33;Appartement;2;15
17439;6 ALL DU BOIS MOUSSU;2358;77.44;Appartement;4;297
17440;1 RUE DES NOYERS;2355;61.54;Appartement;3;22
17441;29 AV DU GENERAL DE GAULLE;2349;59.63;Appartement;3;22
17442;13 RUE DES REMPARTS;2343;51.46;Appartement;3;4
17443;2 IMP DU CURE MESLIER;2378;41.71;Appartement;2;23
17444;9 RUE DE CHAALIS;2369;40.41;Appartement;2;32
17445;1 RUE THIERS;2369;49.86;Appartement;2;11
17446;9 RUE DU TOUARTE;2385;82.04;Maison;5;28
17447;31 RUE FATOU;2343;123.02;Maison;4;31
17448;151 AV EUGENE VARLIN;2347;84.03;Appartement;1;3
17449;2 RUE LOUIS BRAILLE;2343;89.97;Appartement;4;215
17450;2 CRS DE VERDUN;2343;24.88;Appartement;1;22
17451;5 RLE AUX VINS;2347;63.49;Appartement;3;78
17452;1 RUE CAMILLE FLAMMARION;2347;85.25;Maison;5;1
17453;8 RUE DE L ILE MAUBERT;2357;123.4;Maison;6;22
17454;1 PROM DE LA SOURCE;2345;59.3;Appartement;3;45
17455;19 RUE DES PEUPLIERS;2347;76.88;Maison;4;1
17456;41 RUE LEON BARBIER;2343;91;Appartement;4;203
17457;1 RUE DE STOCKHOLM;2351;81.13;Appartement;4;65
17458;38 RUE DES MARNONS;2370;68.34;Appartement;3;10
17459;8 BD DE LA MARSANGE;2370;65.39;Maison;3;3205
17460;12 ESP DES GUINANDIERS;2370;56.71;Appartement;3;35
17461;12 CHE DES TARTREUX;2380;102.23;Maison;4;1
17462;52 RUE DES BERGES;2370;53.76;Appartement;3;31
17463;22 RUE DE LA HOUE;2366;56.83;Appartement;3;515
17464;10 RUE CHARLES HILDEVERT;2386;60.3;Appartement;3;2
17465;19 RUE EUGENE VARLIN;2342;20.58;Appartement;1;12
17466;15 RUE DES ANEMONES;2357;197;Appartement;10;26
17467;2 RUE CHRISTOPHE;2349;84.28;Appartement;4;31
17468;16 RUE PIERRE COLOMBIER;2378;74.79;Maison;3;2
17469;33 RUE AUGUSTE MEUNIER;2346;40.12;Appartement;2;5
17470;6 RUE DE LA LIBERATION;2362;43.56;Appartement;2;3
17471;69 RUE DE PARIS;2354;38.64;Appartement;1;31
17472;4 RUE DE LA NUIT DU 4 AOUT;2387;41.49;Appartement;2;42
17473;3 ALL DES SOUCHES VERTES;2358;77.75;Appartement;4;17
17474;4 RUE DES CHALANDS;2349;69.28;Appartement;3;654
17475;33  RESIDENCE DE LA MARNE;2383;95.53;Maison;5;2
17476;40 RUE LOUIS BECTARD;2363;47.67;Appartement;2;9
17477;10 RUE CHARLES HILDEVERT;2386;44.9;Appartement;3;4
17478;43 RUE DE LA CRECHE;2343;25.93;Appartement;1;179
17479;1 RUE DE MAGELLAN;2350;70.89;Appartement;3;4
17480;10 RUE HENRI ROL TANGUY;2346;56.52;Appartement;3;29
17481;52 AV DE LA SOCIETE DES NATIONS;2351;64.27;Appartement;3;166
17482;11 RUE DE PARIS;2367;44.75;Appartement;3;13
17483;4 RUE DE LA CRECHE;2343;17;Appartement;1;18
17484;8 AV DU GENERAL DE GAULLE;2349;57.25;Appartement;3;110
17485;17 RUE DE NANTEUIL;2343;25.83;Appartement;1;3
17486;69 AV DU MARECHAL LECLERC;2362;58.61;Appartement;3;57
17487;6 SQ DES BOULEAUX;2358;86.85;Appartement;4;66
17488;9 CRS EDITH PIAF;2351;66.34;Appartement;3;405
17489;8 RUE RENE SALLE;2346;30.1;Appartement;1;113
17490;5 CHE ARMAND LANOUX;2358;105.21;Maison;4;3
17491;5 SQ DES AULNES;2346;77.07;Appartement;4;1134
17492;3 PL DES ACACIAS;2358;68.77;Appartement;3;35
17493;4 RUE DU RAVAUDEUR;2346;75.95;Maison;4;2
17494;2 CHE DES VERGERS;2373;40.06;Appartement;2;11
17495;42 CRS DU DANUBE;2350;32.65;Appartement;2;155
17496;77 RUE DE L ORANGERIE;2351;41.4;Appartement;2;33
17497;2 CHE DES JONCS;2362;90.41;Maison;4;6
17498;140 RUE DES TILLEULS;2347;54.53;Appartement;3;5
17499;25 RUE DE L EAU VIVE;2345;70.35;Appartement;1;29
17500;7 CITE LES CHATAIGNIERS;2347;58.57;Appartement;3;292
17501;74 AV JEAN JAURES;2358;32.48;Appartement;2;14
17502;34 RUE DE VERDUN;2342;106.45;Appartement;4;2
17503;81 RUE DU GENERAL LECLERC;2354;57.07;Appartement;3;15
17504;6 ALL JULES GUESDE;2358;97.13;Appartement;4;227
17505;5 RUE D ARIANE;2373;87.85;Appartement;3;1043
17506;58 RUE DU GENERAL LECLERC;2343;26.66;Appartement;1;57
17507;2 ALL DES CHARMILLES;2358;83.46;Appartement;4;5
17508;2 SQ DES AULNES;2346;76.98;Appartement;4;1427
17509;11 RUE DE PRAGUE;2351;66.55;Appartement;3;310
17510;2 ALL DES BELLES AULNES;2350;42;Appartement;2;38
17511;61 RUE SAINT FARON;2343;49.03;Appartement;2;15
17512;32 RUE DE LA BOISERIE;2366;19.1;Appartement;1;221
17513;32 RUE DE LA CHARBONNIERE;2351;27.57;Appartement;1;156
17514;14 RUE DE MARNE;2354;61.18;Appartement;3;21
17515;50 AV JEAN JAURES;2375;63.37;Appartement;3;22
17516;80 RUE GUSTAVE NAST;2346;29.53;Appartement;1;9
17517;56 AV DE VERDUN;2383;26.42;Appartement;1;24
17518;46 AV DES FRENES;2351;60.42;Appartement;3;207
17519;16 BD DU MANDINET;2364;118.98;Maison;6;263
17520;12 RUE GANNEVAL;2362;40.1;Appartement;2;1021
17521;2 CRS DU BUISSON;2352;59.9;Appartement;3;91
17522;60 RUE DU MOULIN A VENT;2366;35.52;Appartement;2;12
17523;14 ESP DES GUINANDIERS;2370;50.23;Appartement;3;22
17524;38 RUE DE PRAGUE;2351;52.77;Appartement;2;42
17525;2 SQ AUGUSTE COMTE;2343;91;Appartement;5;16
17526;19 AV ALBERT CAMUS;2357;71.77;Appartement;3;210
17527;30 AV JACQUES CARTIER;2349;64.8;Appartement;3;103
17528;31 ALL DU VIVIER;2345;99.95;Maison;4;66
17529;94 RUE DES LABOURS;2366;38.35;Appartement;2;35
17530;70 RUE DE TOURNAN;2388;69.79;Appartement;3;6
17531;2 RUE DE LA FONTAINE ROUGE;2373;62.24;Appartement;3;1026
17532;1 RUE DE LA MAILLETTE;2368;60.64;Appartement;3;2
17533;4 RUE DU TRAITE DE ROME;2359;106.11;Appartement;5;7
17534;12 RUE DES BERLAUDEURS;2370;90.08;Maison;5;12
17535;26 PL JEAN BUREAU;2343;36.29;Appartement;2;628
17536;9 ALL DE LA RESIDENCE DU CAVOY;2389;148.01;Maison;6;9
17537;94 RUE DU VIVIER;2348;68.71;Appartement;3;5
17538;2 RUE EUGENE VARLIN;2342;32.78;Appartement;2;13
17539;46 RUE PAUL VAILLANT COUTURIER;2378;35.39;Appartement;2;2
17540;5 RUE DES CAMPANULES;2366;61.52;Appartement;3;43
17541;1 RPT DU RELAIS;2390;36.54;Appartement;1;22
17542;55 AV FRANCOIS MITTERRAND;2346;22.22;Appartement;1;79
17543;39 RUE AUBER;2364;97.9;Maison;5;6
17544;24 RUE DE LA LIBERATION;2391;35.59;Appartement;3;2
17545;5 RUE DE LA FONTAINE;2392;34.47;Appartement;1;4
17546;4 ALL DE VARSOVIE;2351;55.03;Appartement;2;55
17547;25 RUE D AMSTERDAM;2351;22.02;Appartement;1;201
17548;11 ROC DE LA CROIX SAINT GEORGES;2349;60.55;Appartement;3;54
17549;29 RUE SAINT SAUVEUR;2357;44.79;Appartement;3;12
17550;1 PL DES PEPINIERES;2346;68.68;Appartement;3;632
17551;18 AV FRANCOIS TRINQUAND;2346;49.7;Appartement;2;128
17552;2 RUE SAINT HUBERT;2346;62.55;Appartement;2;108
17553;16 RUE NOEFORT;2343;48.73;Appartement;2;5
17554;5 CRS DES PETITES ECURIES;2364;87.28;Appartement;4;17
17555;54 BD ANTOINE GIROUST;2349;61.44;Appartement;3;153
17556;2 RUE JEANNE D ARC;2346;40.34;Appartement;2;10
17557;4 PL FRANCOIS MAURIAC;2347;71.17;Appartement;4;17
17558;13 RUE DE BOURDIN;2380;23.6;Appartement;2;8
17559;4 RUE DE DAMPLEGER;2393;77.03;Maison;4;2
17560;4 CHE DE DAMPLEGER;2393;88.93;Maison;5;1
17561;6 RUE ALBERT CAMUS;2343;76.33;Appartement;4;313
17562;56 AV DES FRENES;2351;45.85;Appartement;2;99
17563;5 RUE DE MALNOUE;2358;55.07;Maison;3;20
17564;19 RUE DE MEAUX;2362;51.3;Appartement;3;24
17565;2 RUE DE LA GARE;2365;52;Appartement;2;14
17566;38 RUE SAINT SAUVEUR;2357;40.9;Appartement;2;15
17567;37 RUE GABRIEL;2364;62.25;Appartement;3;34
17568;32 RUE LOUIS BRAILLE;2343;67.91;Appartement;3;92
17569;43 RUE JEAN JAURES;2372;19.25;Appartement;3;6
17570;10 RUE DE CHANTEREINE;2375;80.32;Appartement;4;21
17571;12 RUE DE CLAYE;2371;44.02;Appartement;3;109
17572;40 RUE DES CORDELIERS;2343;41.82;Appartement;2;107
17573;21 RUE DES CORDELIERS;2343;66.42;Appartement;4;73
17574;2 RUE DE LA MADELEINE;2369;46.8;Appartement;3;9
17575;23 AV ALBERT CAMUS;2357;77.05;Appartement;3;309
17576;32 RUE LOUIS BRAILLE;2343;53.87;Appartement;2;54
17577;81 RUE DU GENERAL LECLERC;2354;60.06;Appartement;3;25
17578;32 RUE D ORGEMONT;2357;87.29;Appartement;3;6
17579;27 RUE GAMBETTA;2346;79.4;Appartement;4;37
17580;42 BD THIBAUD DE CHAMPAGNE;2349;31.35;Appartement;2;115
17581;20 AV FRANCOIS MITTERRAND;2346;41.5;Appartement;2;3
17582;76 AV DE L ETANG;2390;94.07;Maison;5;118
17583;42 RUE DES MURONS;2370;59.61;Appartement;3;3
17584;49 RUE GAMBETTA;2346;34.67;Appartement;1;508
17585;12 RUE DE LA CROIX;2394;61.2;Appartement;3;4
17586;50 AV DES FRENES;2351;65.4;Appartement;3;153
17587;1 AV HENRI BARBUSSE;2363;54.66;Appartement;3;13
17588;35 BD DU SEGRAIS;2364;77.13;Appartement;4;50
17589;1 RUE DIDIER DAURAT;2343;43.16;Appartement;2;1
17590;12 PAS DES ECOLES;2373;44;Appartement;2;4
